Date,Open,High,Low,Close,Adj Close,Volume
2019-06-28,3442.389893,3476.929932,3442.389893,3473.689941,3473.689941,34282000
2019-07-01,3476.080078,3519.979980,3476.080078,3497.590088,3497.590088,30371100
2019-07-02,3498.929932,3511.129883,3491.439941,3507.979980,3507.979980,28512300
2019-07-03,3507.699951,3540.629883,3507.699951,3540.629883,3540.629883,41651700
2019-07-04,3541.850098,3549.260010,3537.350098,3544.149902,3544.149902,36660800
2019-07-05,3542.229980,3544.020020,3514.250000,3527.979980,3527.979980,32000600
2019-07-08,3525.209961,3531.469971,3514.409912,3523.760010,3523.760010,26898100
2019-07-09,3522.270020,3522.270020,3492.179932,3509.750000,3509.750000,30325100
2019-07-10,3508.540039,3523.600098,3497.739990,3501.520020,3501.520020,31341600
2019-07-11,3506.330078,3515.770020,3493.770020,3496.729980,3496.729980,27315000
2019-07-12,3497.020020,3505.790039,3492.179932,3497.629883,3497.629883,26712000
2019-07-15,3497.989990,3517.840088,3483.169922,3502.219971,3502.219971,23676400
2019-07-16,3500.889893,3530.110107,3498.340088,3521.360107,3521.360107,28849700
2019-07-17,3520.739990,3529.449951,3497.250000,3501.580078,3501.580078,28130900
2019-07-18,3497.399902,3500.820068,3467.250000,3482.830078,3482.830078,32604400
2019-07-19,3488.679932,3514.330078,3470.399902,3480.179932,3480.179932,42224000
2019-07-22,3478.770020,3498.689941,3476.429932,3489.919922,3489.919922,28137700
2019-07-23,3496.860107,3544.340088,3496.860107,3532.870117,3532.870117,32058700
2019-07-24,3533.300049,3537.709961,3520.840088,3532.899902,3532.899902,27857100
2019-07-25,3538.270020,3573.570068,3491.770020,3510.149902,3510.149902,50510700
2019-07-26,3511.159912,3526.989990,3506.489990,3524.469971,3524.469971,30732900
2019-07-29,3522.360107,3539.939941,3517.120117,3523.580078,3523.580078,23964200
2019-07-30,3523.969971,3526.530029,3455.129883,3462.850098,3462.850098,44462900
2019-07-31,3464.689941,3477.350098,3458.110107,3466.850098,3466.850098,36672600
2019-08-02,3473.000000,3473.000000,3368.659912,3376.120117,3376.120117,54786800
2019-08-05,3365.489990,3365.489990,3302.300049,3310.929932,3310.929932,45543300
2019-08-06,3310.080078,3337.540039,3291.659912,3291.659912,3291.659912,36632600
2019-08-07,3301.310059,3339.070068,3283.129883,3309.989990,3309.989990,42322300
2019-08-08,3323.770020,3375.379883,3323.770020,3375.379883,3375.379883,35688700
2019-08-09,3366.290039,3367.429932,3326.729980,3333.739990,3333.739990,44849600
2019-08-12,3340.820068,3370.629883,3318.659912,3326.550049,3326.550049,31857600
2019-08-13,3324.360107,3380.810059,3298.320068,3357.159912,3357.159912,45165800
2019-08-14,3358.120117,3358.729980,3276.010010,3288.699951,3288.699951,45266400
2019-08-15,3294.500000,3306.879883,3239.199951,3282.780029,3282.780029,43557500
2019-08-16,3286.540039,3333.439941,3286.540039,3329.080078,3329.080078,59935600
2019-08-19,3332.929932,3377.760010,3332.929932,3369.189941,3369.189941,34743200
2019-08-20,3368.209961,3379.959961,3341.229980,3350.229980,3350.229980,29871200
2019-08-21,3353.659912,3400.060059,3353.659912,3394.889893,3394.889893,27737600
2019-08-22,3390.050049,3405.350098,3366.439941,3373.669922,3373.669922,32113500
2019-08-23,3382.310059,3394.209961,3334.250000,3334.250000,3334.250000,35515200
2019-08-26,3329.729980,3360.929932,3318.330078,3348.840088,3348.840088,27180900
2019-08-27,3348.840088,3380.879883,3334.489990,3370.469971,3370.469971,36627200
2019-08-28,3363.510010,3368.229980,3334.070068,3365.379883,3365.379883,28768700
2019-08-29,3362.120117,3415.360107,3356.679932,3411.330078,3411.330078,42789600
2019-08-30,3412.449951,3443.080078,3412.110107,3426.760010,3426.760010,39168900
2019-09-02,3426.239990,3442.709961,3426.239990,3432.540039,3432.540039,20014400
2019-09-03,3432.219971,3432.219971,3406.550049,3420.739990,3420.739990,28433300
2019-09-04,3424.979980,3461.060059,3424.979980,3450.830078,3450.830078,36060400
2019-09-05,3453.989990,3488.479980,3453.989990,3484.699951,3484.699951,40107000
2019-09-06,3484.860107,3495.870117,3479.620117,3495.189941,3495.189941,35279300
2019-09-09,3495.850098,3503.050049,3486.750000,3495.020020,3495.020020,34615100
2019-09-10,3493.800049,3501.679932,3479.580078,3498.989990,3498.989990,46313000
2019-09-11,3502.239990,3520.949951,3502.239990,3516.820068,3516.820068,44089500
2019-09-12,3522.040039,3555.100098,3512.590088,3538.860107,3538.860107,51020600
2019-09-13,3539.929932,3555.850098,3534.379883,3550.110107,3550.110107,44760200
2019-09-16,3540.469971,3540.469971,3518.449951,3518.449951,3518.449951,39324600
2019-09-17,3517.570068,3527.000000,3506.360107,3521.260010,3521.260010,38651500
2019-09-18,3520.879883,3536.649902,3518.010010,3528.040039,3528.040039,32020700
2019-09-19,3527.500000,3554.870117,3524.370117,3552.649902,3552.649902,34829700
2019-09-20,3552.729980,3578.040039,3546.300049,3571.389893,3571.389893,87164700
2019-09-23,3565.959961,3565.959961,3526.260010,3536.969971,3536.969971,35109600
2019-09-24,3542.530029,3547.979980,3531.649902,3532.050049,3532.050049,29824100
2019-09-25,3526.840088,3526.840088,3480.280029,3513.030029,3513.030029,35383800
2019-09-26,3509.800049,3538.159912,3506.050049,3532.179932,3532.179932,30754000
2019-09-27,3534.469971,3553.250000,3534.469971,3545.879883,3545.879883,0
2019-09-30,3545.070068,3570.149902,3536.909912,3569.449951,3569.449951,34917000
2019-10-01,3573.080078,3588.679932,3518.250000,3518.250000,3518.250000,35334800
2019-10-02,3516.879883,3516.879883,3413.310059,3413.310059,3413.310059,46051700
2019-10-03,3414.139893,3431.239990,3398.639893,3417.370117,3417.370117,32348800
2019-10-04,3423.750000,3446.709961,3406.439941,3446.709961,3446.709961,32072700
2019-10-07,3442.139893,3471.879883,3433.870117,3471.239990,3471.239990,24773800
2019-10-08,3473.239990,3476.459961,3426.820068,3432.760010,3432.760010,28959600
2019-10-09,3433.169922,3473.919922,3427.770020,3462.110107,3462.110107,25254100
2019-10-10,3469.989990,3501.189941,3445.439941,3493.959961,3493.959961,35740200
2019-10-11,3494.780029,3569.919922,3490.520020,3569.919922,3569.919922,47625900
2019-10-14,3565.379883,3565.379883,3531.229980,3556.260010,3556.260010,25852300
2019-10-15,3562.389893,3610.310059,3562.389893,3598.649902,3598.649902,42812200
2019-10-16,3600.760010,3610.439941,3588.090088,3599.250000,3599.250000,46723500
2019-10-17,3595.729980,3630.429932,3588.620117,3588.620117,3588.620117,44308100
2019-10-18,3587.399902,3596.709961,3571.010010,3579.409912,3579.409912,34798900
2019-10-21,3583.370117,3608.949951,3578.810059,3600.080078,3600.080078,34599100
2019-10-22,3600.939941,3609.340088,3586.639893,3604.820068,3604.820068,32149400
2019-10-23,3595.780029,3608.629883,3585.760010,3606.889893,3606.889893,36314200
2019-10-24,3611.620117,3626.879883,3607.840088,3621.370117,3621.370117,51628500
2019-10-25,3622.790039,3631.040039,3604.399902,3624.679932,3624.679932,32170400
2019-10-28,3623.840088,3637.939941,3614.830078,3625.689941,3625.689941,31459400
2019-10-29,3625.530029,3625.989990,3611.770020,3622.090088,3622.090088,34743300
2019-10-30,3616.250000,3624.530029,3596.300049,3620.290039,3620.290039,42737400
2019-10-31,3625.360107,3631.870117,3593.600098,3604.409912,3604.409912,44941700
2019-11-01,3610.219971,3633.639893,3607.679932,3623.739990,3623.739990,27786500
2019-11-04,3631.449951,3671.810059,3631.449951,3665.209961,3665.209961,41802200
2019-11-05,3666.540039,3678.629883,3661.209961,3676.520020,3676.520020,48161300
2019-11-06,3675.429932,3692.199951,3671.239990,3688.739990,3688.739990,42297600
2019-11-07,3694.969971,3708.649902,3694.969971,3706.679932,3706.679932,44578300
2019-11-08,3703.350098,3706.909912,3687.989990,3699.649902,3699.649902,42034700
2019-11-11,3696.969971,3702.780029,3683.330078,3696.820068,3696.820068,31571600
2019-11-12,3700.489990,3719.399902,3700.110107,3712.199951,3712.199951,34975300
2019-11-13,3710.739990,3710.739990,3679.629883,3699.500000,3699.500000,39598100
2019-11-14,3699.729980,3702.939941,3687.270020,3688.810059,3688.810059,31667000
2019-11-15,3698.060059,3713.260010,3690.060059,3711.610107,3711.610107,33449500
2019-11-18,3711.179932,3716.790039,3687.300049,3704.919922,3704.919922,29746000
2019-11-19,3704.879883,3733.449951,3688.590088,3696.560059,3696.560059,29828000
2019-11-20,3688.860107,3688.860107,3663.209961,3683.879883,3683.879883,30770900
2019-11-21,3675.750000,3688.370117,3651.510010,3679.659912,3679.659912,30184400
2019-11-22,3682.219971,3709.879883,3682.219971,3687.320068,3687.320068,31889400
2019-11-25,3697.489990,3710.870117,3697.489990,3707.679932,3707.679932,23575400
2019-11-26,3708.429932,3711.750000,3694.699951,3705.550049,3705.550049,42776200
2019-11-27,3708.709961,3721.760010,3704.489990,3712.850098,3712.850098,27538400
2019-11-28,3707.050049,3708.159912,3698.219971,3704.479980,3704.479980,20880800
2019-11-29,3699.340088,3719.830078,3686.939941,3703.580078,3703.580078,28771400
2019-12-02,3703.760010,3729.739990,3623.120117,3626.659912,3626.659912,44663300
2019-12-03,3635.149902,3647.520020,3594.800049,3610.989990,3610.989990,37666800
2019-12-04,3611.949951,3665.899902,3611.949951,3660.020020,3660.020020,32156300
2019-12-05,3663.000000,3683.070068,3648.129883,3648.129883,3648.129883,25377700
2019-12-06,3653.229980,3692.709961,3653.229980,3692.340088,3692.340088,29106900
2019-12-09,3691.860107,3691.860107,3671.070068,3672.179932,3672.179932,26448800
2019-12-10,3671.969971,3675.879883,3625.000000,3671.780029,3671.780029,28580800
2019-12-11,3667.449951,3692.110107,3659.530029,3687.449951,3687.449951,26621200
2019-12-12,3689.669922,3723.600098,3675.629883,3706.350098,3706.350098,40502800
2019-12-13,3720.649902,3765.699951,3720.649902,3731.070068,3731.070068,49284900
2019-12-16,3738.909912,3778.469971,3738.909912,3772.739990,3772.739990,30015600
2019-12-17,3769.139893,3769.139893,3742.620117,3745.280029,3745.280029,37228600
2019-12-18,3744.000000,3755.810059,3739.000000,3739.000000,3739.000000,33479600
2019-12-19,3741.530029,3747.340088,3722.570068,3739.169922,3739.169922,35609900
2019-12-20,3740.709961,3776.560059,3738.219971,3776.560059,3776.560059,84848100
2019-12-23,3775.070068,3778.979980,3767.800049,3776.659912,3776.659912,23064700
2019-12-27,3776.820068,3794.929932,3775.260010,3782.270020,3782.270020,24437900
2019-12-30,3780.439941,3780.439941,3748.469971,3748.469971,3748.469971,18684000
2020-01-03,3787.570068,3787.570068,3745.540039,3773.370117,3773.370117,30343400
2020-01-06,3764.340088,3764.340088,3710.939941,3752.520020,3752.520020,28339400
2020-01-07,3760.090088,3784.419922,3748.129883,3759.250000,3759.250000,29853300
2020-01-08,3752.870117,3775.429932,3732.899902,3772.560059,3772.560059,34988400
2020-01-09,3782.770020,3807.090088,3782.770020,3795.879883,3795.879883,33480100
2020-01-10,3801.120117,3803.909912,3786.929932,3789.520020,3789.520020,27400900
2020-01-13,3789.870117,3798.580078,3768.449951,3779.679932,3779.679932,27508600
2020-01-14,3779.350098,3783.760010,3745.469971,3774.879883,3774.879883,33071500
2020-01-15,3774.929932,3778.939941,3755.300049,3768.959961,3768.959961,33409000
2020-01-16,3770.959961,3785.669922,3758.550049,3774.139893,3774.139893,17583900
2020-01-17,3780.540039,3813.800049,3780.540039,3808.260010,3808.260010,33003100
2020-01-20,3804.739990,3805.610107,3791.510010,3799.030029,3799.030029,20831600
2020-01-21,3786.260010,3789.120117,3760.360107,3789.120117,3789.120117,27585100
2020-01-22,3792.050049,3802.679932,3765.489990,3769.790039,3769.790039,32477100
2020-01-23,3764.100098,3770.010010,3734.060059,3736.850098,3736.850098,33330600
2020-01-24,3744.750000,3795.330078,3744.750000,3779.159912,3779.159912,31726500
2020-01-27,3754.629883,3754.629883,3673.800049,3677.840088,3677.840088,44844200
2020-01-28,3684.689941,3722.709961,3671.739990,3719.219971,3719.219971,37478400
2020-01-29,3717.639893,3743.260010,3715.739990,3736.360107,3736.360107,36474700
2020-01-30,3717.929932,3717.929932,3676.659912,3690.780029,3690.780029,42455300
2020-01-31,3697.669922,3705.330078,3639.439941,3640.909912,3640.909912,49702300
2020-02-03,3646.860107,3673.280029,3641.840088,3661.270020,3661.270020,32500600
2020-02-04,3670.979980,3732.280029,3670.979980,3732.280029,3732.280029,45379700
2020-02-05,3727.219971,3782.850098,3717.719971,3777.840088,3777.840088,56845600
2020-02-06,3791.070068,3808.739990,3790.540039,3805.520020,3805.520020,52514600
2020-02-07,3804.860107,3806.060059,3782.209961,3798.489990,3798.489990,39161600
2020-02-10,3794.179932,3794.179932,3779.100098,3793.179932,3793.179932,28458100
2020-02-11,3804.459961,3832.060059,3804.459961,3825.840088,3825.840088,38624600
2020-02-12,3829.659912,3854.429932,3829.659912,3854.429932,3854.429932,42244300
2020-02-13,3849.100098,3849.100098,3799.979980,3846.739990,3846.739990,38736400
2020-02-14,3847.929932,3851.419922,3835.790039,3840.969971,3840.969971,29903600
2020-02-17,3843.100098,3854.300049,3841.060059,3853.270020,3853.270020,0
2020-02-18,3848.560059,3848.560059,3826.229980,3836.540039,3836.540039,53062800
2020-02-19,3846.389893,3865.429932,3846.389893,3865.179932,3865.179932,40369200
2020-02-20,3867.280029,3867.280029,3822.979980,3822.979980,3822.979980,41279700
2020-02-21,3816.510010,3827.360107,3776.820068,3800.379883,3800.379883,48443600
2020-02-24,3762.350098,3762.350098,3632.290039,3647.979980,3647.979980,79995300
2020-02-25,3655.840088,3668.699951,3568.479980,3572.510010,3572.510010,62808900
2020-02-26,3567.030029,3595.800049,3467.580078,3577.679932,3577.679932,71790400
2020-02-27,3553.050049,3553.050049,3410.699951,3455.919922,3455.919922,86756400
2020-02-28,3431.520020,3431.520020,3283.179932,3329.489990,3329.489990,123088500
2020-03-02,3355.330078,3406.399902,3257.989990,3338.830078,3338.830078,90017600
2020-03-03,3355.520020,3448.239990,3354.300049,3371.969971,3371.969971,79445600
2020-03-04,3374.000000,3438.209961,3350.229980,3420.560059,3420.560059,66431500
2020-03-05,3431.780029,3438.060059,3338.409912,3363.580078,3363.580078,73060200
2020-03-06,3347.830078,3347.830078,3216.439941,3232.070068,3232.070068,85089300
2020-03-09,3214.199951,3214.199951,2939.850098,2959.070068,2959.070068,143365800
2020-03-10,2973.610107,3088.570068,2896.739990,2910.020020,2910.020020,118221300
2020-03-11,2924.929932,2998.649902,2893.429932,2905.560059,2905.560059,87723500
2020-03-12,2883.250000,2883.250000,2535.889893,2545.229980,2545.229980,167329900
2020-03-13,2584.360107,2793.270020,2537.270020,2586.020020,2586.020020,136547100
2020-03-16,2557.709961,2557.709961,2302.840088,2450.370117,2450.370117,137137000
2020-03-17,2475.179932,2555.409912,2376.229980,2530.500000,2530.500000,106905300
2020-03-18,2507.330078,2507.330078,2365.699951,2385.820068,2385.820068,98214900
2020-03-19,2388.939941,2461.570068,2345.300049,2454.080078,2454.080078,101353900
2020-03-20,2475.139893,2613.530029,2475.139893,2548.500000,2548.500000,133712500
2020-03-23,2520.479980,2588.479980,2427.870117,2485.540039,2485.540039,0
2020-03-24,2507.610107,2715.110107,2507.610107,2715.110107,2715.110107,87882800
2020-03-25,2756.989990,2829.340088,2670.270020,2800.139893,2800.139893,90505600
2020-03-26,2765.860107,2847.780029,2706.290039,2847.780029,2847.780029,65311000
2020-03-27,2803.090088,2803.090088,2694.780029,2728.649902,2728.649902,66178500
2020-03-30,2734.919922,2765.620117,2658.879883,2765.620117,2765.620117,64132100
2020-03-31,2780.800049,2827.320068,2728.020020,2786.899902,2786.899902,74498500
2020-04-01,2760.540039,2760.540039,2663.419922,2680.300049,2680.300049,63218900
2020-04-02,2693.129883,2711.449951,2626.100098,2688.489990,2688.489990,66558700
2020-04-03,2686.070068,2693.500000,2655.800049,2662.989990,2662.989990,63604500
2020-04-06,2701.860107,2804.699951,2701.860107,2795.969971,2795.969971,58554000
2020-04-07,2819.530029,2914.459961,2819.530029,2857.669922,2857.669922,68931200
2020-04-08,2846.250000,2851.270020,2793.709961,2851.270020,2851.270020,47429200
2020-04-09,2864.449951,2922.070068,2833.449951,2892.790039,2892.790039,63031900
2020-04-14,2911.199951,2956.219971,2905.719971,2917.739990,2917.739990,51060900
2020-04-15,2914.300049,2914.300049,2795.469971,2808.199951,2808.199951,60155000
2020-04-16,2826.699951,2853.570068,2792.169922,2812.350098,2812.350098,53496700
2020-04-17,2842.100098,2931.550049,2842.100098,2888.300049,2888.300049,61196500
2020-04-20,2894.909912,2909.500000,2839.179932,2909.500000,2909.500000,42212500
2020-04-21,2889.570068,2889.570068,2791.340088,2791.340088,2791.340088,50936200
2020-04-22,2800.810059,2838.260010,2800.810059,2834.899902,2834.899902,41194100
2020-04-23,2837.320068,2883.600098,2815.120117,2852.459961,2852.459961,41583000
2020-04-24,2837.330078,2849.080078,2799.120117,2809.070068,2809.070068,42442100
2020-04-27,2838.959961,2882.110107,2838.959961,2882.090088,2882.090088,36116400
2020-04-28,2882.810059,2951.350098,2880.719971,2932.060059,2932.060059,54617500
2020-04-29,2934.489990,3000.489990,2919.739990,2996.080078,2996.080078,50038700
2020-04-30,3003.209961,3023.830078,2917.310059,2927.929932,2927.929932,72735300
2020-05-04,2898.889893,2898.889893,2801.070068,2816.479980,2816.479980,57385400
2020-05-05,2830.330078,2878.510010,2827.370117,2875.909912,2875.909912,48881400
2020-05-06,2876.449951,2878.699951,2839.770020,2843.760010,2843.760010,41340100
2020-05-07,2842.820068,2883.020020,2842.820068,2880.600098,2880.600098,40523600
2020-05-08,2892.949951,2912.020020,2887.489990,2908.110107,2908.110107,30049200
2020-05-11,2915.719971,2927.260010,2861.709961,2883.750000,2883.750000,34181800
2020-05-12,2878.610107,2896.399902,2871.250000,2884.199951,2884.199951,34341700
2020-05-13,2872.010010,2872.010010,2805.270020,2810.550049,2810.550049,43276900
2020-05-14,2796.479980,2796.479980,2708.070068,2760.229980,2760.229980,57058600
2020-05-15,2777.429932,2801.850098,2755.149902,2770.699951,2770.699951,45571600
2020-05-18,2800.070068,2923.320068,2800.070068,2911.879883,2911.879883,49019700
2020-05-19,2931.169922,2944.959961,2876.659912,2902.580078,2902.580078,67917600
2020-05-20,2895.510010,2946.469971,2874.949951,2942.389893,2942.389893,53598800
2020-05-22,2889.379883,2922.199951,2854.070068,2905.469971,2905.469971,45185000
2020-05-25,2919.100098,2971.350098,2912.959961,2971.350098,2971.350098,26951600
2020-05-26,2983.649902,3009.429932,2978.530029,2999.219971,2999.219971,57523000
2020-05-27,3004.090088,3067.350098,3002.659912,3051.080078,3051.080078,79310100
2020-05-28,3058.750000,3102.959961,3053.760010,3094.469971,3094.469971,58748700
2020-05-29,3081.780029,3096.239990,3049.330078,3050.199951,3050.199951,74784400
2020-06-02,3096.149902,3168.479980,3096.149902,3159.020020,3159.020020,61020800
2020-06-03,3169.729980,3275.679932,3169.729980,3269.590088,3269.590088,72247900
2020-06-04,3261.090088,3293.260010,3232.790039,3261.669922,3261.669922,72905500
2020-06-05,3281.919922,3386.959961,3281.919922,3384.290039,3384.290039,92614300
2020-06-08,3378.939941,3394.899902,3341.239990,3366.290039,3366.290039,73190200
2020-06-09,3368.550049,3377.199951,3294.739990,3320.709961,3320.709961,74580700
2020-06-10,3327.310059,3355.760010,3289.250000,3293.709961,3293.709961,52914000
2020-06-11,3263.610107,3263.610107,3144.570068,3144.570068,3144.570068,75070500
2020-06-12,3135.219971,3213.760010,3110.300049,3153.739990,3153.739990,56149700
2020-06-15,3131.429932,3153.370117,3054.110107,3136.399902,3136.399902,52217200
2020-06-16,3156.030029,3277.870117,3156.030029,3242.649902,3242.649902,65934800
2020-06-17,3240.090088,3282.919922,3238.560059,3267.260010,3267.260010,51162200
2020-06-18,3260.669922,3288.179932,3225.100098,3249.899902,3249.899902,53767800
2020-06-19,3257.000000,3300.659912,3257.000000,3269.100098,3269.100098,111740900
2020-06-22,3259.429932,3279.419922,3219.149902,3241.689941,3241.689941,35277100
2020-06-23,3253.330078,3317.870117,3253.330078,3298.830078,3298.830078,47214600
2020-06-24,3289.000000,3289.000000,3196.120117,3196.120117,3196.120117,45124300
2020-06-25,3196.250000,3235.360107,3149.669922,3218.909912,3218.909912,44003600
2020-06-26,3233.139893,3272.969971,3199.810059,3204.169922,3204.169922,37104600
2020-06-29,3196.209961,3252.330078,3183.110107,3232.020020,3232.020020,38658000
2020-06-30,3235.870117,3249.429932,3209.959961,3234.070068,3234.070068,41993800
2020-07-01,3239.860107,3250.560059,3181.120117,3228.449951,3228.449951,34844500
2020-07-02,3239.479980,3335.399902,3239.479980,3320.090088,3320.090088,54200000
2020-07-03,3321.830078,3330.479980,3279.070068,3294.379883,3294.379883,28269000
2020-07-06,3314.399902,3375.699951,3314.399902,3350.030029,3350.030029,43068900
2020-07-07,3338.719971,3338.719971,3299.989990,3321.560059,3321.560059,34866600
2020-07-08,3310.830078,3324.850098,3278.100098,3286.090088,3286.090088,38168200
2020-07-09,3291.699951,3315.540039,3253.580078,3261.169922,3261.169922,33328900
2020-07-10,3255.399902,3299.540039,3241.290039,3296.219971,3296.219971,31875100
2020-07-13,3311.820068,3353.260010,3307.560059,3350.000000,3350.000000,32803300
2020-07-14,3330.080078,3330.080078,3277.399902,3321.389893,3321.389893,36816100
2020-07-15,3331.840088,3399.709961,3331.840088,3378.209961,3378.209961,46656400
2020-07-16,3371.050049,3376.580078,3340.959961,3365.350098,3365.350098,34867400
2020-07-17,3370.510010,3375.219971,3353.979980,3365.600098,3365.600098,40426900
2020-07-20,3361.250000,3393.429932,3332.639893,3388.340088,3388.340088,31559400
2020-07-21,3404.159912,3451.159912,3401.419922,3405.350098,3405.350098,50373700
2020-07-22,3399.879883,3402.189941,3361.530029,3370.760010,3370.760010,37088700
2020-07-23,3379.570068,3400.919922,3362.340088,3371.739990,3371.739990,35874300
2020-07-24,3349.540039,3349.540039,3294.889893,3310.889893,3310.889893,34261300
2020-07-27,3308.169922,3317.179932,3292.479980,3302.840088,3302.840088,29102600
2020-07-28,3302.679932,3316.820068,3280.669922,3303.560059,3303.560059,31361200
2020-07-29,3304.219971,3314.959961,3293.620117,3300.159912,3300.159912,35922800
2020-07-30,3300.610107,3300.610107,3174.379883,3208.199951,3208.199951,60167300
2020-07-31,3211.209961,3245.969971,3174.320068,3174.320068,3174.320068,55693300
2020-08-03,3177.760010,3263.649902,3173.979980,3248.280029,3248.280029,48849300
2020-08-04,3253.840088,3278.560059,3230.520020,3254.290039,3254.290039,47676200
2020-08-05,3258.320068,3293.169922,3258.320068,3268.379883,3268.379883,41255600
2020-08-06,3264.080078,3286.100098,3223.750000,3240.389893,3240.389893,65362700
2020-08-07,3240.520020,3256.919922,3220.050049,3252.649902,3252.649902,37015800
2020-08-10,3259.270020,3276.610107,3239.250000,3259.709961,3259.709961,26234200
2020-08-11,3269.909912,3349.760010,3269.909912,3332.120117,3332.120117,43225800
2020-08-12,3327.879883,3377.439941,3321.459961,3363.179932,3363.179932,39366300
2020-08-13,3358.090088,3368.070068,3336.570068,3342.850098,3342.850098,27817400
2020-08-14,3339.330078,3339.330078,3275.909912,3305.050049,3305.050049,30330400
2020-08-17,3305.649902,3319.100098,3285.989990,3305.850098,3305.850098,23388300
2020-08-18,3301.360107,3333.639893,3276.020020,3289.639893,3289.639893,28149600
2020-08-19,3287.080078,3317.840088,3275.510010,3317.620117,3317.620117,21319800
2020-08-20,3306.689941,3306.689941,3257.600098,3273.979980,3273.979980,27996100
2020-08-21,3277.610107,3292.570068,3221.419922,3259.750000,3259.750000,35550800
2020-08-24,3269.510010,3338.469971,3269.510010,3331.739990,3331.739990,29471500
